3548 480 320
402 77 9 1
176 132 23 1
177 132 23 1
178 132 23 1
179 132 23 1
180 132 23 1
181 132 23 1
182 132 23 1
183 132 23 1
184 132 23 1
185 280 13 1
185 132 23 1
186 280 13 1
186 132 23 1
187 280 13 1
187 132 23 1
188 280 13 1
188 132 23 1
189 280 13 1
189 132 23 1
190 280 13 1
417 225 18 0
190 132 23 1
191 280 13 1
418 225 18 0
191 132 23 1
419 225 18 0
192 132 23 1
420 225 18 0
193 132 23 1
421 225 18 0
194 132 23 1
422 225 18 0
195 132 23 1
423 225 18 0
196 132 23 1
145 62 21 0
197 132 23 1
146 62 21 0
198 132 23 1
147 62 21 0
199 132 23 1
148 62 21 0
225 241 20 0
200 132 23 1
149 62 21 0
226 241 20 0
201 132 23 1
150 62 21 0
202 132 23 1
151 62 21 0
